UE ID,Internet usage,Data rate,optimal GU
561728,117.40080799764645,12.578657999747833,38.42843494987084
335010,122.83826788066757,13.161242987214383,40.208261485744416
1240782,127.25733730492516,13.63471471124198,41.65474149559622
1266431,110.05857585130244,11.791990269782403,36.02512533697373
1117832,127.59533971136307,13.670929254788899,41.76537875363758
117129,115.10337996267648,12.33250499600105,37.67642510173059
158977,130.37716811021167,13.968982297522679,42.67594583993055
