UE ID,Internet usage,Data rate,optimal GU
917303,95.2113061745831,8.501009479873492,28.449819267989533
1101519,106.10269269869872,9.473454705240957,31.704243460225047
438264,124.38992412826173,11.106243225737655,37.16859900775825
59576,119.73521803698256,10.69064446758773,35.77773953567327
369658,121.53479362786946,10.851320859631203,36.31546559339524
236454,104.95727941966,9.371185662469642,31.3619857800704
870159,112.65093167283088,10.0581188993599,33.66090410088536
