UE ID,Internet usage,Data rate,optimal GU
960162,126.76538650784606,99.60137511330763,112.36550544073302
47973,132.89601794525166,104.4182998141263,117.7997293965941
112268,123.93019573013832,97.37372521653725,109.85237742105615
444795,116.76101036614459,91.74079385911361,103.49757380142927
630709,120.57216243379855,94.73527048369887,106.87579904248848
156669,116.98609163772052,91.91764342963755,103.69708702457797
715606,114.06242946066227,89.62048029052036,101.1055374911194
